job_id,Company,Role,url,YOE,Diploma,Job_type,Provide_Sponsorship,skill_sets,degree_rank
967,Cencora,Business Solutions Analyst,https://myhrabc.wd5.myworkdayjobs.com/Global/job/Conshohocken-PA/Business-Solutions-Analyst-Intern_R2519119?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'User/Customer Focus', 'Version Control/CLI']",0
968,Micron Technology,Intern – DRAM Quality Data Analytics Engineer,https://micron.wd1.myworkdayjobs.com/External/job/Boise-ID---Main-Site/Intern---DRAM-Quality-Data-Analytics-Engineer_JR82845?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Business/Analysis', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'DevOps & CI/CD', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'SQL/Databases', 'Semiconductors & IC', 'Statistical Modeling', 'User/Customer Focus', 'Version Control/CLI']",0
969,Enova,Business Operations Intern/Co-op - Analytics,https://job-boards.greenhouse.io/enova/jobs/7307044?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Big Data & Processing', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SQL/Databases', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
970,Electronic Arts,Research Scientist Intern - SEED - Machine Learning 🎓,https://jobs.ea.com/en_US/careers/JobDetail/Research-Scientist-Intern/210871?utm_source=Simplify&ref=Simplify,0.0,PhD,Intern,False,"['API/Architecture', 'C#/.NET', 'Containerization/Orchestration', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Semiconductors & IC', 'Specialized AI Fields', 'Systems/Firmware', 'Version Control/CLI']",3
971,↳,F1 Analyst Intern,https://jobs.ea.com/en_US/careers/JobDetail/F1-Analyst-Intern/211096?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Business/Analysis', 'C#/.NET', 'Containerization/Orchestration', 'Data Analysis/Viz', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SQL/Databases', 'Specialized AI Fields', 'Version Control/CLI']",0
972,↳,Research Scientist Intern - SEED - Machine Learning 🎓,https://jobs.ea.com/en_US/careers/JobDetail/Research-Scientist-Intern/210934?utm_source=Simplify&ref=Simplify,0.0,PhD,Intern,False,"['API/Architecture', 'C#/.NET', 'Containerization/Orchestration', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Systems/Firmware', 'Version Control/CLI']",3
973,ABB,Data and Analytics Intern - Summer 2026,https://abb.wd3.myworkdayjobs.com/en-US/external_career_page/job/USA-NC-Cary/Data---Analytics-Intern--Summer-2026_JR00010657-1?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Business/Analysis', 'Communication & Soft Skills', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'User/Customer Focus']",0
974,Exact Sciences,Commercial Customer Experience Analytics Intern - Multiple Teams,https://exactsciences.wd1.myworkdayjobs.com/Exact_Sciences/job/US---WI---Madison/Commercial-CX-Analytics-Intern_R25-10684?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Business/Analysis', 'Communication & Soft Skills', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'SQL/Databases', 'User/Customer Focus', 'Version Control/CLI']",0
975,🔥Adobe,Intern - AI Developer,https://adobe.wd5.myworkdayjobs.com/external_experienced/job/San-Jose/XMLNAME-2026-Intern---AI-Developer_R161143?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Version Control/CLI']",0
976,Dow Jones,Intern - OPIS Strategic Insights / Analytics - CMA Strategic Insights,https://dowjones.wd1.myworkdayjobs.com/en-US/Dow_Jones_Career/job/Houston-TX---OPIS/Summer-2026-Internship---OPIS-Strategic-Insights---Analytics-Intern_Job_Req_49296?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'User/Customer Focus', 'Version Control/CLI']",0
977,Thomson Reuters,Applied Science Intern - Machine Learning - Natural Language Processing,https://thomsonreuters.wd5.myworkdayjobs.com/en-US/External_Career_Site/job/GBR-London-5-Canada-Square/Applied-Science-Intern_JREQ195013-1?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Automated Testing & QA', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
978,QBE Insurance,Data Science Intern - Multiple Teams,https://qbe.wd3.myworkdayjobs.com/qbe-careers/job/Sun-Prairie-WI-USA/Data-Science-Intern--Summer-2026-_344550-1?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Data Analysis/Viz', 'Data Science Tools', 'DevOps & CI/CD', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Risk/Compliance', 'SRE/Observability', 'User/Customer Focus', 'Version Control/CLI']",0
979,🔥Waymo,Intern - Research - Coding Agents for AV Planning 🎓,https://careers.withwaymo.com/jobs?gh_jid=7301864&utm_source=Simplify&ref=Simplify,0.0,,Intern,True,[],0
980,GE Vernova,Battery Analytics Intern - Multiple Teams,https://gevernova.wd5.myworkdayjobs.com/only_confidential_executive_recruiting/job/Niskayuna/GE-Vernova-Advanced-Battery-Analytics-Intern---Summer-2026_R5021704-1?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'Communication & Soft Skills', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Product Strategy/Roadmap', 'Python', 'Statistical Modeling']",0
981,Major League Baseball,Data Science Intern - Baseball Analytics,https://sterlingmets.wd5.myworkdayjobs.com/Mets/job/Citi-Field--Queens-New-York/Intern--Data-Science_R1347?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['C/C++', 'Communication & Soft Skills', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'Statistical Modeling', 'User/Customer Focus']",0
982,Arch Capital Group,Data Science Intern - Strategic Analytics,https://archgroup.wd1.myworkdayjobs.com/careers/job/London-United-Kingdom/Data-Science-Summer-Internship---2026_R25_1037?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Big Data & Processing', 'Business/Analysis', 'Communication & Soft Skills', 'Data Analysis/Viz', 'DevOps & CI/CD', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Python', 'SQL/Databases', 'User/Customer Focus', 'Version Control/CLI']",0
983,DESRI,"Intern, Artificial Intelligence (Summer 2026 or Off-Cycle)",https://ats.rippling.com/desri-careers/jobs/86e80241-fb9f-45f0-9598-25e631b75b95?utm_source=Simplify&ref=Simplify,0.0,Master,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Communication & Soft Skills', 'Data Analysis/Viz', 'DevOps & CI/CD', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Semiconductors & IC', 'Specialized AI Fields']",2
984,NBCUniversal,Business Data – Intern - Film IT,https://jobs.smartrecruiters.com/NBCUniversal3/744000085854666?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Project Management & Agile', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
985,🔥Oracle,Data Science Intern - Industries 🛂,https://careers.oracle.com/en/sites/jobsearch/job/309999?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'C/C++', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'User/Customer Focus']",0
986,🔥Cloudflare,Hardware Systems Engineer Intern,https://boards.greenhouse.io/cloudflare/jobs/7436125?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
987,Cummins,Product Engineering – Summer Internship Positions,https://fa-espx-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2422772?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'HTML/CSS', 'JavaScript/TypeScript', 'ML/DL Concepts', 'User/Customer Focus']",0
988,Nokia,Photonic Test Intern/Co-op,https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27446?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Core Engineering Concepts', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Semiconductors & IC']",0
989,Evolve Technology,C++ Software – Camera & Image Processing Intern,https://apply.workable.com/evolv-technology/j/651DA56A21/apply?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'HTML/CSS', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'User/Customer Focus']",0
990,RTX,Electrical Engineer Intern,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/AZ201-RMS-AP-Bldg-801-1151-East-Hermans-Road-Building-801-Tucson-AZ-85756-USA/XMLNAME-2026--Intern--Electrical-Engineer-Production-Hardware-Intern---Onsite-_01810095?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Automated Testing & QA', 'Communication & Soft Skills', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Systems/Firmware', 'Version Control/CLI']",0
991,Johnson Controls,Firmware Engineering,https://jci.wd5.myworkdayjobs.com/JCI/job/Milwaukee-Wisconsin-United-States-of-America/Firmware-Engineering-Intern_WD30255550?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'Systems/Firmware', 'Version Control/CLI']",0
992,Figure,Embedded Software Intern,https://job-boards.greenhouse.io/figureai/jobs/4397706006?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization/Orchestration', 'DevOps & CI/CD', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Math/Statistics (Quant)', 'Python', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
993,Lucid Motors,Intern – Equipment Development and Engineering - Summer 2026,https://job-boards.greenhouse.io/lucidmotors/jobs/4922179007?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
994,Evolve Technology,Embedded C++ Software Engineering Intern,https://apply.workable.com/evolv-technology/j/D179F21722/apply?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'HTML/CSS', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'User/Customer Focus']",0
995,Plexus,Summer Internship 2026 - Engineering Solutions,https://plexus.wd5.myworkdayjobs.com/en-US/Plexus_Careers/job/Livingston-United-Kingdom/Summer-Internship-2026---Engineering-Solutions_R035272?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields']",0
996,ASML,Intern - Software Engineer,https://asml.wd3.myworkdayjobs.com/asmlext1/job/Wilton-CT-USA/Internship---Software-Engineer---Summer-2026--GEM-_J-00329696?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Core Engineering Concepts', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Semiconductors & IC', 'Systems/Firmware', 'User/Customer Focus']",0
997,Formlabs,Hardware Systems Integration Intern - Summer 2026,https://careers.formlabs.com/job/7229235/apply/?gh_jid=7229235&utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Data Analysis/Viz', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Math/Statistics (Quant)', 'Metrics & Analysis (PM)', 'Product Strategy/Roadmap', 'Python', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Systems/Firmware', 'User/Customer Focus', 'Version Control/CLI']",0
998,↳,Build Team Intern - Summer 2026,https://careers.formlabs.com/job/7269643/apply/?gh_jid=7269643&utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization/Orchestration', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Math/Statistics (Quant)', 'Metrics & Analysis (PM)', 'Product Strategy/Roadmap', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
999,Atomic Semi,Automation Software Engineer Intern,https://jobs.ashbyhq.com/atomicsemi/d5c5f921-67f7-4b01-8e7a-adaf450f8296/application?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Big Data & Processing', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Core Engineering Concepts', 'DevOps & CI/CD', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'SRE/Observability', 'Semiconductors & IC', 'Simulation & Analysis', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'Systems/Firmware', 'User/Customer Focus', 'Version Control/CLI', 'Web Technologies & Protocols']",0
1000,NBCUniversal,Engineering Intern,https://jobs.smartrecruiters.com/NBCUniversal3/744000096445265?utm_source=Simplify&ref=Simplify,18.0,,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Semiconductors & IC', 'Specialized AI Fields', 'Version Control/CLI']",0
1001,🔥Amazon,Application-Specific Integrated Circuit – Engineer Intern - ASIC,https://amazon.jobs/en/jobs/3134081/application-specific-integrated-circuit-asic-engineer-internship-2026-us?utm_source=Simplify&ref=Simplify,18.0,,Intern,True,"['API/Architecture', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Product Strategy/Roadmap', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'User/Customer Focus', 'Version Control/CLI']",0
1002,Marvell,Physical Design Engineer Intern - Bachelor's Degree,https://marvell.wd1.myworkdayjobs.com/MarvellCareers2/job/Santa-Clara-CA/Physical-Design-Engineer-Intern---Bachelor-s-Degree_2502773?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'Semiconductors & IC', 'Systems/Firmware', 'User/Customer Focus', 'Version Control/CLI']",0
1003,↳,Signal Integrity Engineer - Cloud Platform Optics,https://marvell.wd1.myworkdayjobs.com/MarvellCareers2/job/Santa-Clara-CA/Signal-Integrity-Engineer-Intern--Cloud-Platform-Optics----Master-s-Degree_2502468?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Semiconductors & IC', 'Simulation & Analysis', 'Systems/Firmware', 'User/Customer Focus']",0
